transaction_id,timestamp,user_id,merchant_id,amount,product_category,payment_method,device_type,browser,country,ip_country_match,account_age_days,velocity_1h,prev_chargebacks,device_mismatch,address_mismatch,failed_attempts,is_fraud,hour,day_of_week,month
TXN143944,18-11-2023 01:05,USR5889,MERCH261,4132.94,Electronics,Debit Card,Tablet,Firefox,India,TRUE,1555,6,0,FALSE,FALSE,0,0,1,Saturday,11
TXN143945,18-11-2023 01:11,USR3923,MERCH168,5845.2,Sports,Wallet,Desktop,Safari,India,TRUE,1370,1,0,TRUE,FALSE,0,0,1,Saturday,11
TXN143946,18-11-2023 01:44,USR9103,MERCH232,2500.07,Beauty,UPI,Mobile,Edge,India,TRUE,15,1,0,FALSE,TRUE,0,0,1,Saturday,11
TXN143947,18-11-2023 01:45,USR5299,MERCH248,605.99,Fashion,Debit Card,Mobile,Chrome,India,TRUE,1154,1,0,FALSE,FALSE,0,0,1,Saturday,11
TXN143948,18-11-2023 01:47,USR1853,MERCH224,2345.27,Books,Debit Card,Mobile,Chrome,Germany,TRUE,412,2,0,FALSE,FALSE,0,0,1,Saturday,11
TXN143949,18-11-2023 01:55,USR8840,MERCH192,518.42,Beauty,Credit Card,Mobile,Firefox,Germany,TRUE,1704,1,1,FALSE,FALSE,2,0,1,Saturday,11
TXN143950,18-11-2023 02:10,USR7654,MERCH268,1402.49,Books,Debit Card,Mobile,Chrome,USA,TRUE,141,1,0,FALSE,FALSE,0,0,2,Saturday,11
TXN143951,18-11-2023 02:28,USR7908,MERCH212,836.37,Grocery,Debit Card,Mobile,Firefox,China,TRUE,1965,4,0,FALSE,FALSE,0,0,2,Saturday,11
TXN143952,18-11-2023 02:33,USR5595,MERCH285,218.03,Grocery,Debit Card,Mobile,Firefox,India,TRUE,1465,1,0,FALSE,FALSE,0,0,2,Saturday,11
TXN143953,18-11-2023 02:36,USR5877,MERCH160,313.59,Grocery,Wallet,Desktop,Unknown,USA,TRUE,498,7,0,FALSE,FALSE,0,1,2,Saturday,11
TXN143954,18-11-2023 02:36,USR5712,MERCH128,560.1,Electronics,Credit Card,Tablet,Chrome,Brazil,TRUE,1570,1,0,FALSE,TRUE,0,0,2,Saturday,11
TXN143955,18-11-2023 02:39,USR2919,MERCH133,1385,Sports,Credit Card,Mobile,Chrome,India,TRUE,1785,1,0,FALSE,TRUE,0,0,2,Saturday,11
TXN143956,18-11-2023 03:13,USR1801,MERCH149,1167.95,Beauty,Debit Card,Desktop,Safari,USA,TRUE,458,1,0,FALSE,FALSE,0,0,3,Saturday,11
TXN143957,18-11-2023 03:20,USR7183,MERCH149,141.7,Grocery,Debit Card,Mobile,Chrome,USA,TRUE,1473,1,0,FALSE,FALSE,0,0,3,Saturday,11
TXN143958,18-11-2023 03:20,USR2995,MERCH241,1115.1,Books,Net Banking,Desktop,Safari,USA,TRUE,472,1,0,FALSE,FALSE,0,0,3,Saturday,11
TXN143959,18-11-2023 03:25,USR3720,MERCH171,883.84,Books,Credit Card,Mobile,Edge,India,TRUE,42,1,0,FALSE,FALSE,0,0,3,Saturday,11
TXN143960,18-11-2023 03:31,USR1758,MERCH300,117.83,Electronics,Net Banking,Mobile,Safari,India,TRUE,1370,1,0,FALSE,FALSE,0,0,3,Saturday,11
TXN143961,18-11-2023 03:42,USR9403,MERCH274,929.28,Beauty,Net Banking,Mobile,Chrome,USA,TRUE,1363,1,0,FALSE,TRUE,4,0,3,Saturday,11
TXN143962,18-11-2023 04:08,USR6112,MERCH284,505.5,Grocery,Debit Card,Mobile,Chrome,USA,FALSE,1563,2,0,FALSE,TRUE,0,0,4,Saturday,11
TXN143963,18-11-2023 04:38,USR2123,MERCH162,1799.47,Grocery,Debit Card,Tablet,Edge,Germany,TRUE,1412,1,3,FALSE,FALSE,0,0,4,Saturday,11
TXN143964,18-11-2023 04:54,USR3268,MERCH227,5678.69,Books,Net Banking,Mobile,Edge,USA,TRUE,447,1,0,FALSE,FALSE,0,0,4,Saturday,11
TXN143965,18-11-2023 05:03,USR3323,MERCH227,161.41,Sports,Credit Card,Mobile,Safari,USA,TRUE,903,2,0,FALSE,FALSE,0,0,5,Saturday,11
TXN143966,18-11-2023 05:46,USR3423,MERCH172,50,Beauty,Net Banking,Mobile,Firefox,India,TRUE,1600,6,0,FALSE,TRUE,0,0,5,Saturday,11
TXN143967,18-11-2023 05:46,USR1596,MERCH244,1288.53,Fashion,Debit Card,Desktop,Chrome,Brazil,FALSE,1164,1,0,FALSE,FALSE,0,0,5,Saturday,11
TXN143968,18-11-2023 05:57,USR4886,MERCH172,287.46,Beauty,UPI,Desktop,Edge,USA,TRUE,494,2,0,FALSE,FALSE,2,0,5,Saturday,11
TXN143969,18-11-2023 06:21,USR9857,MERCH255,1882.31,Grocery,Debit Card,Tablet,Chrome,China,TRUE,38,2,0,FALSE,FALSE,0,0,6,Saturday,11
TXN143970,18-11-2023 06:37,USR9090,MERCH108,686.48,Electronics,Credit Card,Desktop,Chrome,India,FALSE,385,1,0,FALSE,FALSE,2,0,6,Saturday,11
TXN143971,18-11-2023 06:51,USR8089,MERCH199,1848.66,Grocery,Debit Card,Mobile,Safari,Russia,TRUE,205,1,0,FALSE,FALSE,2,0,6,Saturday,11
TXN143972,18-11-2023 06:53,USR8397,MERCH235,50,Electronics,Wallet,Mobile,Safari,India,TRUE,1867,1,1,FALSE,TRUE,0,0,6,Saturday,11
TXN143973,18-11-2023 07:09,USR4400,MERCH275,245.9,Grocery,Credit Card,Mobile,Chrome,USA,FALSE,583,3,0,FALSE,FALSE,2,0,7,Saturday,11
TXN143974,18-11-2023 07:56,USR9758,MERCH178,1609.19,Beauty,Debit Card,Desktop,Firefox,India,TRUE,34,2,0,FALSE,FALSE,1,0,7,Saturday,11
TXN143975,18-11-2023 08:01,USR5955,MERCH253,202.04,Electronics,UPI,Desktop,Safari,UK,TRUE,1142,3,0,FALSE,TRUE,0,1,8,Saturday,11
TXN143976,18-11-2023 08:02,USR3248,MERCH143,366.4,Beauty,Net Banking,Desktop,Unknown,USA,TRUE,1771,3,0,FALSE,FALSE,0,0,8,Saturday,11
TXN143977,18-11-2023 08:12,USR2079,MERCH294,576.82,Electronics,Credit Card,Mobile,Unknown,Nigeria,TRUE,101,1,0,FALSE,FALSE,2,0,8,Saturday,11
TXN143978,18-11-2023 08:15,USR9337,MERCH116,1817.88,Grocery,Credit Card,Mobile,Chrome,India,FALSE,1011,1,0,FALSE,TRUE,0,0,8,Saturday,11
TXN143979,18-11-2023 08:59,USR6035,MERCH107,210.6,Grocery,Credit Card,Desktop,Chrome,Brazil,TRUE,1456,1,1,FALSE,FALSE,4,0,8,Saturday,11
TXN143980,18-11-2023 09:07,USR7232,MERCH121,159.33,Beauty,Debit Card,Desktop,Edge,Germany,TRUE,1739,1,0,FALSE,FALSE,2,0,9,Saturday,11
TXN143981,18-11-2023 09:26,USR2560,MERCH266,3716.87,Beauty,UPI,Desktop,Chrome,USA,TRUE,1189,1,1,FALSE,FALSE,0,0,9,Saturday,11
TXN143982,18-11-2023 09:27,USR3333,MERCH195,883.96,Fashion,Credit Card,Desktop,Chrome,Nigeria,TRUE,931,5,0,FALSE,FALSE,0,0,9,Saturday,11
TXN143983,18-11-2023 09:32,USR3266,MERCH256,1497.28,Electronics,Net Banking,Mobile,Chrome,Nigeria,TRUE,827,1,1,FALSE,FALSE,1,0,9,Saturday,11
TXN143984,18-11-2023 09:35,USR4975,MERCH221,413.99,Beauty,Debit Card,Desktop,Unknown,India,TRUE,1825,1,0,FALSE,FALSE,0,0,9,Saturday,11
TXN143985,18-11-2023 09:36,USR2778,MERCH206,1339.99,Grocery,UPI,Mobile,Safari,India,TRUE,886,2,0,FALSE,FALSE,0,0,9,Saturday,11
TXN143986,18-11-2023 09:37,USR9249,MERCH160,1556.58,Fashion,Debit Card,Desktop,Safari,Nigeria,TRUE,1112,1,0,FALSE,FALSE,0,0,9,Saturday,11
TXN143987,18-11-2023 09:39,USR3217,MERCH259,351.65,Electronics,Credit Card,Mobile,Chrome,Russia,TRUE,1560,2,0,FALSE,TRUE,1,0,9,Saturday,11
TXN143988,18-11-2023 09:40,USR5902,MERCH159,257.15,Electronics,Credit Card,Desktop,Chrome,India,TRUE,1754,1,0,FALSE,FALSE,0,0,9,Saturday,11
TXN143989,18-11-2023 09:41,USR6977,MERCH153,1933.5,Fashion,Credit Card,Mobile,Edge,Nigeria,TRUE,60,1,0,TRUE,FALSE,0,0,9,Saturday,11
TXN143990,18-11-2023 09:58,USR2585,MERCH220,54.6,Grocery,UPI,Desktop,Firefox,USA,TRUE,1034,3,0,FALSE,FALSE,1,0,9,Saturday,11
TXN143991,18-11-2023 10:02,USR5676,MERCH144,2698.28,Grocery,UPI,Mobile,Firefox,Nigeria,TRUE,541,1,0,FALSE,FALSE,0,0,10,Saturday,11
TXN143992,18-11-2023 10:07,USR1554,MERCH237,400.23,Grocery,Credit Card,Desktop,Safari,India,FALSE,1696,1,0,FALSE,TRUE,0,0,10,Saturday,11
TXN143993,18-11-2023 10:39,USR7739,MERCH193,1596.6,Fashion,Net Banking,Mobile,Safari,India,TRUE,1425,2,0,FALSE,FALSE,0,0,10,Saturday,11
TXN143994,18-11-2023 10:39,USR7037,MERCH158,1690.79,Sports,Debit Card,Mobile,Safari,India,TRUE,1212,2,0,FALSE,FALSE,2,0,10,Saturday,11
TXN143995,18-11-2023 10:46,USR4842,MERCH194,50,Grocery,Debit Card,Desktop,Unknown,USA,TRUE,1507,6,0,FALSE,FALSE,0,0,10,Saturday,11
TXN143996,18-11-2023 11:21,USR5846,MERCH226,2592.15,Fashion,Net Banking,Desktop,Safari,USA,TRUE,539,1,0,TRUE,FALSE,0,0,11,Saturday,11
TXN143997,18-11-2023 11:32,USR1684,MERCH207,1281.92,Electronics,Debit Card,Desktop,Chrome,India,TRUE,1044,2,0,FALSE,FALSE,0,0,11,Saturday,11
TXN143998,18-11-2023 11:43,USR3711,MERCH241,2273.44,Grocery,Net Banking,Mobile,Firefox,India,FALSE,710,2,0,FALSE,FALSE,1,0,11,Saturday,11
TXN143999,18-11-2023 12:05,USR3964,MERCH232,6672.31,Grocery,Net Banking,Mobile,Firefox,UK,TRUE,1031,1,0,FALSE,TRUE,0,0,12,Saturday,11
TXN144000,18-11-2023 12:06,USR7434,MERCH147,469.61,Grocery,Debit Card,Mobile,Safari,USA,TRUE,1930,1,0,FALSE,FALSE,0,0,12,Saturday,11
TXN144001,18-11-2023 12:06,USR7323,MERCH183,1304.28,Sports,Debit Card,Desktop,Chrome,India,TRUE,797,1,0,FALSE,FALSE,1,0,12,Saturday,11
TXN144002,18-11-2023 12:16,USR9129,MERCH188,398.55,Beauty,UPI,Mobile,Safari,USA,TRUE,717,4,0,FALSE,FALSE,0,0,12,Saturday,11
TXN144003,18-11-2023 12:19,USR4566,MERCH242,643.42,Sports,UPI,Tablet,Chrome,UK,TRUE,1723,1,0,FALSE,FALSE,1,0,12,Saturday,11
TXN144004,18-11-2023 12:28,USR2729,MERCH216,549.24,Electronics,UPI,Mobile,Chrome,China,TRUE,1091,1,0,FALSE,FALSE,0,0,12,Saturday,11
TXN144005,18-11-2023 12:31,USR7929,MERCH246,1014.28,Fashion,Debit Card,Desktop,Edge,USA,TRUE,114,3,0,FALSE,FALSE,0,0,12,Saturday,11
TXN144006,18-11-2023 12:49,USR8414,MERCH253,264.23,Fashion,Credit Card,Mobile,Chrome,India,TRUE,1610,5,0,FALSE,FALSE,2,0,12,Saturday,11
TXN144007,18-11-2023 12:51,USR9726,MERCH112,3079.48,Beauty,UPI,Desktop,Edge,China,TRUE,522,1,0,FALSE,FALSE,0,0,12,Saturday,11
TXN144008,18-11-2023 12:52,USR6678,MERCH195,527.91,Fashion,UPI,Desktop,Chrome,Brazil,TRUE,1785,1,0,FALSE,FALSE,2,0,12,Saturday,11
TXN144009,18-11-2023 13:11,USR1458,MERCH219,884.14,Beauty,Net Banking,Mobile,Safari,India,TRUE,1778,1,0,FALSE,TRUE,0,0,13,Saturday,11
TXN144010,18-11-2023 13:35,USR6028,MERCH223,93.93,Fashion,Credit Card,Desktop,Safari,Russia,FALSE,1829,2,0,TRUE,FALSE,0,0,13,Saturday,11
TXN144011,18-11-2023 13:48,USR4089,MERCH253,1382.9,Electronics,Credit Card,Desktop,Firefox,USA,TRUE,72,1,0,FALSE,FALSE,0,0,13,Saturday,11
TXN144012,18-11-2023 13:48,USR9107,MERCH159,3422.13,Fashion,UPI,Desktop,Edge,UK,TRUE,363,1,0,FALSE,FALSE,0,0,13,Saturday,11
TXN144013,18-11-2023 13:51,USR5328,MERCH108,1003.5,Electronics,UPI,Mobile,Chrome,China,TRUE,720,1,0,FALSE,TRUE,0,0,13,Saturday,11
TXN144014,18-11-2023 14:02,USR5674,MERCH271,714.92,Electronics,UPI,Desktop,Safari,India,TRUE,1130,1,0,FALSE,TRUE,0,0,14,Saturday,11
TXN144015,18-11-2023 14:14,USR4913,MERCH223,729.6,Electronics,Debit Card,Mobile,Chrome,India,TRUE,114,3,0,FALSE,FALSE,2,0,14,Saturday,11
TXN144016,18-11-2023 14:20,USR2124,MERCH202,856.1,Electronics,UPI,Mobile,Chrome,Nigeria,TRUE,634,1,0,FALSE,FALSE,0,0,14,Saturday,11
TXN144017,18-11-2023 15:03,USR8301,MERCH288,13788.39,Beauty,Credit Card,Mobile,Chrome,Nigeria,TRUE,452,2,0,FALSE,TRUE,2,1,15,Saturday,11
TXN144018,18-11-2023 15:16,USR6963,MERCH110,921.46,Fashion,Debit Card,Mobile,Unknown,India,TRUE,338,4,0,FALSE,FALSE,0,0,15,Saturday,11
TXN144019,18-11-2023 15:33,USR5241,MERCH268,709.08,Electronics,Credit Card,Mobile,Safari,UK,TRUE,493,1,0,FALSE,FALSE,0,0,15,Saturday,11
TXN144020,18-11-2023 15:34,USR3224,MERCH134,2622.17,Fashion,Credit Card,Mobile,Chrome,India,TRUE,1787,1,0,FALSE,TRUE,0,0,15,Saturday,11
TXN144021,18-11-2023 15:47,USR4674,MERCH244,68.76,Sports,UPI,Mobile,Chrome,USA,TRUE,14,1,2,FALSE,FALSE,0,0,15,Saturday,11
TXN144022,18-11-2023 16:25,USR8433,MERCH182,614.19,Grocery,Wallet,Mobile,Chrome,UK,FALSE,524,1,0,TRUE,FALSE,0,0,16,Saturday,11
TXN144023,18-11-2023 16:46,USR3552,MERCH257,928.39,Books,Credit Card,Desktop,Unknown,India,TRUE,1005,1,0,FALSE,FALSE,1,0,16,Saturday,11
TXN144024,18-11-2023 16:59,USR9408,MERCH137,2459.77,Grocery,Debit Card,Mobile,Firefox,India,TRUE,160,2,0,FALSE,FALSE,0,0,16,Saturday,11
TXN144025,18-11-2023 17:27,USR1142,MERCH263,241.54,Books,Wallet,Tablet,Chrome,UK,TRUE,249,3,0,FALSE,FALSE,0,0,17,Saturday,11
TXN144026,18-11-2023 17:38,USR2725,MERCH218,3076.49,Electronics,Debit Card,Mobile,Chrome,USA,TRUE,705,2,0,FALSE,FALSE,0,0,17,Saturday,11
TXN144027,18-11-2023 17:43,USR9095,MERCH187,515.69,Fashion,UPI,Desktop,Safari,Nigeria,TRUE,1290,2,0,FALSE,FALSE,0,1,17,Saturday,11
TXN144028,18-11-2023 18:04,USR1373,MERCH106,995.71,Beauty,Net Banking,Mobile,Unknown,India,FALSE,968,2,0,FALSE,FALSE,0,0,18,Saturday,11
TXN144029,18-11-2023 18:10,USR6565,MERCH136,710.7,Books,Debit Card,Desktop,Chrome,USA,TRUE,401,1,0,FALSE,FALSE,0,0,18,Saturday,11
TXN144030,18-11-2023 18:19,USR3818,MERCH104,178.09,Sports,Wallet,Mobile,Chrome,USA,TRUE,1525,1,0,TRUE,FALSE,0,0,18,Saturday,11
TXN144031,18-11-2023 18:28,USR9380,MERCH288,5275.34,Grocery,Credit Card,Mobile,Edge,UK,TRUE,570,7,0,FALSE,FALSE,0,0,18,Saturday,11
TXN144032,18-11-2023 18:43,USR5174,MERCH125,9765.42,Electronics,UPI,Tablet,Chrome,USA,FALSE,591,1,1,FALSE,TRUE,0,1,18,Saturday,11
TXN144033,18-11-2023 18:47,USR6795,MERCH285,4139.42,Fashion,Credit Card,Desktop,Safari,Russia,TRUE,156,3,0,FALSE,FALSE,0,0,18,Saturday,11
TXN144034,18-11-2023 19:05,USR4835,MERCH211,181.26,Electronics,Debit Card,Mobile,Chrome,USA,TRUE,1859,1,0,TRUE,FALSE,0,0,19,Saturday,11
TXN144035,18-11-2023 19:05,USR2518,MERCH119,1077.1,Fashion,Debit Card,Desktop,Firefox,UK,TRUE,36,3,2,FALSE,FALSE,0,0,19,Saturday,11
TXN144036,18-11-2023 19:16,USR2911,MERCH277,476.86,Fashion,Credit Card,Desktop,Chrome,Nigeria,TRUE,1426,1,3,TRUE,FALSE,0,1,19,Saturday,11
TXN144037,18-11-2023 19:25,USR6839,MERCH110,910.36,Fashion,Wallet,Mobile,Chrome,UK,TRUE,1059,3,0,FALSE,FALSE,0,0,19,Saturday,11
TXN144038,18-11-2023 19:39,USR9668,MERCH199,1016.79,Sports,Net Banking,Tablet,Chrome,UK,TRUE,594,5,0,TRUE,TRUE,0,0,19,Saturday,11
TXN144039,18-11-2023 19:41,USR8442,MERCH249,3896.63,Electronics,Wallet,Mobile,Chrome,Germany,FALSE,1725,1,0,FALSE,TRUE,0,0,19,Saturday,11
TXN144040,18-11-2023 19:41,USR1699,MERCH108,1046.1,Fashion,Wallet,Tablet,Chrome,USA,TRUE,714,1,0,FALSE,FALSE,0,0,19,Saturday,11
TXN144041,18-11-2023 19:54,USR8460,MERCH272,632.96,Fashion,Wallet,Desktop,Chrome,India,TRUE,1652,7,0,FALSE,FALSE,0,0,19,Saturday,11
TXN144042,18-11-2023 20:19,USR2292,MERCH221,80.75,Fashion,UPI,Mobile,Safari,UK,TRUE,921,1,0,FALSE,TRUE,0,0,20,Saturday,11
TXN144043,18-11-2023 20:28,USR5298,MERCH121,519.41,Fashion,Credit Card,Desktop,Chrome,India,TRUE,1642,6,0,FALSE,FALSE,0,0,20,Saturday,11
TXN144044,18-11-2023 20:53,USR2728,MERCH185,1632.22,Electronics,Credit Card,Desktop,Chrome,USA,TRUE,352,2,0,TRUE,FALSE,2,0,20,Saturday,11
TXN144045,18-11-2023 20:55,USR4088,MERCH249,2043.8,Books,Credit Card,Desktop,Safari,China,TRUE,932,2,0,FALSE,FALSE,0,0,20,Saturday,11
TXN144046,18-11-2023 21:13,USR9488,MERCH185,2997.79,Fashion,Wallet,Desktop,Safari,Brazil,FALSE,1626,2,0,FALSE,FALSE,0,0,21,Saturday,11
TXN144047,18-11-2023 21:16,USR3674,MERCH179,2397.74,Electronics,Credit Card,Mobile,Chrome,USA,TRUE,1493,3,2,TRUE,FALSE,0,0,21,Saturday,11
TXN144048,18-11-2023 21:18,USR9418,MERCH275,1840.24,Grocery,UPI,Mobile,Firefox,India,FALSE,1834,1,0,FALSE,TRUE,0,0,21,Saturday,11
TXN144049,18-11-2023 21:31,USR2222,MERCH119,981.3,Electronics,Debit Card,Desktop,Chrome,USA,TRUE,1221,1,1,FALSE,FALSE,0,0,21,Saturday,11
TXN144050,18-11-2023 21:33,USR1105,MERCH141,705.13,Electronics,Debit Card,Desktop,Chrome,USA,FALSE,502,2,0,FALSE,FALSE,0,0,21,Saturday,11
TXN144051,18-11-2023 21:44,USR9434,MERCH240,3616.49,Fashion,Credit Card,Mobile,Firefox,Russia,FALSE,157,1,1,TRUE,FALSE,0,1,21,Saturday,11
TXN144052,18-11-2023 21:49,USR7462,MERCH256,3506.93,Electronics,Credit Card,Desktop,Chrome,India,TRUE,1104,1,0,FALSE,FALSE,0,0,21,Saturday,11
TXN144053,18-11-2023 21:51,USR1671,MERCH192,1069.44,Beauty,Debit Card,Tablet,Firefox,Germany,FALSE,1845,2,0,FALSE,FALSE,0,0,21,Saturday,11
TXN144054,18-11-2023 21:55,USR5967,MERCH207,582.2,Beauty,Net Banking,Desktop,Chrome,India,TRUE,1935,3,0,FALSE,FALSE,0,1,21,Saturday,11
TXN144055,18-11-2023 22:19,USR5400,MERCH204,1278.65,Fashion,Credit Card,Desktop,Firefox,USA,TRUE,85,5,0,FALSE,FALSE,0,0,22,Saturday,11
TXN144056,18-11-2023 22:21,USR2629,MERCH214,470.88,Beauty,Debit Card,Mobile,Firefox,India,TRUE,465,2,0,FALSE,TRUE,0,0,22,Saturday,11
TXN144057,18-11-2023 23:01,USR6671,MERCH204,732.44,Fashion,Debit Card,Tablet,Firefox,USA,FALSE,260,1,0,TRUE,FALSE,0,0,23,Saturday,11
TXN144058,18-11-2023 23:09,USR4664,MERCH226,675.45,Electronics,Credit Card,Desktop,Firefox,UK,TRUE,233,1,0,FALSE,TRUE,0,0,23,Saturday,11
TXN144059,18-11-2023 23:17,USR9645,MERCH137,6382.28,Fashion,UPI,Mobile,Edge,USA,TRUE,1559,1,0,FALSE,FALSE,0,0,23,Saturday,11
TXN144060,18-11-2023 23:18,USR6383,MERCH278,50,Grocery,Credit Card,Tablet,Safari,USA,TRUE,477,2,0,FALSE,FALSE,1,0,23,Saturday,11
TXN144061,18-11-2023 23:31,USR1870,MERCH278,948.88,Electronics,UPI,Mobile,Chrome,UK,TRUE,1507,1,0,FALSE,FALSE,0,0,23,Saturday,11
TXN144062,18-11-2023 23:44,USR9809,MERCH276,508.93,Beauty,Debit Card,Mobile,Firefox,UK,TRUE,608,4,0,FALSE,FALSE,0,0,23,Saturday,11
TXN144063,18-11-2023 23:49,USR2158,MERCH109,1138.64,Beauty,Debit Card,Mobile,Safari,USA,TRUE,1489,2,0,FALSE,FALSE,0,0,23,Saturday,11
TXN144064,18-11-2023 23:57,USR9571,MERCH142,633.17,Sports,Credit Card,Tablet,Firefox,Nigeria,TRUE,617,1,0,FALSE,FALSE,0,0,23,Saturday,11
TXN144065,19-11-2023 00:01,USR2107,MERCH147,268.38,Electronics,Net Banking,Mobile,Edge,UK,TRUE,1230,1,1,FALSE,FALSE,2,0,0,Sunday,11
TXN144066,19-11-2023 00:08,USR5595,MERCH209,146,Electronics,UPI,Mobile,Chrome,India,TRUE,353,1,0,FALSE,TRUE,1,0,0,Sunday,11
TXN144067,19-11-2023 00:10,USR7179,MERCH195,1055.59,Electronics,Credit Card,Mobile,Safari,USA,TRUE,149,2,0,TRUE,FALSE,0,0,0,Sunday,11
TXN144068,19-11-2023 00:19,USR7800,MERCH256,2248.19,Books,Net Banking,Desktop,Safari,India,TRUE,1414,1,0,FALSE,FALSE,0,0,0,Sunday,11
TXN144069,19-11-2023 00:31,USR5436,MERCH254,719.46,Beauty,Debit Card,Mobile,Firefox,Russia,TRUE,777,1,0,FALSE,FALSE,0,0,0,Sunday,11
TXN144070,19-11-2023 00:46,USR6952,MERCH204,4158.86,Sports,UPI,Mobile,Unknown,Russia,TRUE,65,1,0,FALSE,FALSE,0,0,0,Sunday,11
TXN144071,19-11-2023 01:02,USR4469,MERCH214,1373.61,Grocery,Debit Card,Desktop,Chrome,UK,TRUE,24,2,0,FALSE,FALSE,0,0,1,Sunday,11
TXN144072,19-11-2023 01:05,USR4943,MERCH261,50,Grocery,Debit Card,Mobile,Edge,India,FALSE,857,1,0,FALSE,FALSE,0,0,1,Sunday,11
TXN144073,19-11-2023 01:08,USR8463,MERCH109,843.4,Fashion,Credit Card,Desktop,Firefox,USA,FALSE,1254,2,0,FALSE,TRUE,0,0,1,Sunday,11
TXN144074,19-11-2023 01:12,USR2565,MERCH129,5828.17,Sports,Credit Card,Tablet,Chrome,India,TRUE,1233,1,0,FALSE,FALSE,0,0,1,Sunday,11
TXN144075,19-11-2023 01:37,USR6203,MERCH198,50,Sports,Net Banking,Tablet,Firefox,Germany,TRUE,28,1,0,FALSE,TRUE,0,0,1,Sunday,11
TXN144076,19-11-2023 01:45,USR8696,MERCH279,724.73,Fashion,Net Banking,Mobile,Firefox,Russia,TRUE,1944,3,0,TRUE,FALSE,1,0,1,Sunday,11
TXN144077,19-11-2023 01:46,USR5297,MERCH285,1406.71,Fashion,Net Banking,Mobile,Chrome,USA,TRUE,1707,1,0,FALSE,TRUE,0,0,1,Sunday,11
TXN144078,19-11-2023 01:56,USR4764,MERCH132,1404.75,Beauty,UPI,Mobile,Chrome,India,TRUE,1015,1,0,FALSE,FALSE,0,0,1,Sunday,11
TXN144079,19-11-2023 02:10,USR4758,MERCH277,1611.32,Electronics,Wallet,Desktop,Chrome,Brazil,TRUE,198,1,1,TRUE,TRUE,0,0,2,Sunday,11
TXN144080,19-11-2023 02:24,USR4118,MERCH170,568.4,Sports,Credit Card,Mobile,Safari,India,TRUE,15,1,0,FALSE,FALSE,0,0,2,Sunday,11
TXN144081,19-11-2023 02:30,USR5884,MERCH151,2272.73,Fashion,UPI,Mobile,Unknown,USA,TRUE,545,1,0,FALSE,FALSE,0,0,2,Sunday,11
TXN144082,19-11-2023 02:35,USR4406,MERCH221,179.6,Fashion,UPI,Desktop,Chrome,Germany,TRUE,1063,1,1,FALSE,FALSE,0,0,2,Sunday,11
TXN144083,19-11-2023 02:37,USR5464,MERCH276,499.74,Beauty,UPI,Tablet,Safari,USA,TRUE,264,1,0,FALSE,FALSE,0,0,2,Sunday,11
TXN144084,19-11-2023 02:41,USR2161,MERCH204,641.66,Grocery,UPI,Mobile,Chrome,UK,TRUE,245,4,0,FALSE,FALSE,1,0,2,Sunday,11
TXN144085,19-11-2023 02:49,USR3034,MERCH110,2038.09,Fashion,UPI,Mobile,Chrome,USA,TRUE,241,1,0,FALSE,FALSE,0,0,2,Sunday,11
TXN144086,19-11-2023 02:49,USR9276,MERCH185,315.15,Books,UPI,Desktop,Safari,Russia,TRUE,87,2,0,FALSE,FALSE,0,0,2,Sunday,11
TXN144087,19-11-2023 02:53,USR3914,MERCH109,571.99,Books,Credit Card,Mobile,Firefox,Germany,TRUE,148,1,0,FALSE,FALSE,0,0,2,Sunday,11
TXN144088,19-11-2023 03:04,USR6946,MERCH134,218.82,Grocery,Credit Card,Mobile,Safari,Brazil,TRUE,162,1,0,FALSE,FALSE,0,0,3,Sunday,11
TXN144089,19-11-2023 03:13,USR2680,MERCH274,319.55,Grocery,Debit Card,Desktop,Safari,India,TRUE,1497,1,0,FALSE,FALSE,1,0,3,Sunday,11
TXN144090,19-11-2023 03:32,USR5583,MERCH172,710.39,Grocery,Wallet,Mobile,Firefox,India,TRUE,1061,1,0,FALSE,FALSE,0,0,3,Sunday,11
TXN144091,19-11-2023 03:54,USR9745,MERCH172,517.71,Grocery,Debit Card,Desktop,Chrome,China,TRUE,1364,1,0,FALSE,FALSE,0,0,3,Sunday,11
TXN144092,19-11-2023 04:13,USR7544,MERCH210,341.05,Books,Credit Card,Tablet,Unknown,Nigeria,TRUE,420,3,1,FALSE,TRUE,0,1,4,Sunday,11
TXN144093,19-11-2023 04:15,USR5102,MERCH257,3105.58,Electronics,Net Banking,Desktop,Firefox,UK,TRUE,304,2,0,FALSE,FALSE,0,0,4,Sunday,11
TXN144094,19-11-2023 04:19,USR1449,MERCH153,307,Electronics,UPI,Mobile,Firefox,UK,TRUE,142,2,0,FALSE,FALSE,0,0,4,Sunday,11
TXN144095,19-11-2023 04:27,USR3337,MERCH160,2093.63,Books,UPI,Desktop,Chrome,India,TRUE,440,1,0,FALSE,FALSE,0,0,4,Sunday,11
TXN144096,19-11-2023 04:57,USR3737,MERCH208,284.65,Electronics,UPI,Mobile,Safari,Nigeria,TRUE,1774,3,0,FALSE,FALSE,0,0,4,Sunday,11
TXN144097,19-11-2023 04:58,USR5295,MERCH201,942.62,Beauty,Credit Card,Mobile,Safari,India,TRUE,199,1,1,FALSE,FALSE,1,0,4,Sunday,11
